Time,Ax,Ay,Az,Gx,Gy,Gz,LAT,LNG,ALT
108915,0.572265625,-0.4486083984,2.0034179688,-58.5327148438,-3.4790039062,-45.166015625,53.112663269,8.8879957199,-6.9000000954
109536,0.0172119141,0.6939697266,0.9816894531,96.8017578125,-80.8715820312,-107.421875,53.112663269,8.8879957199,-6.9000000954
109931,0.1754150391,0.0404052734,1.1326904297,-121.58203125,-18.798828125,-123.2299804688,53.1126213074,8.887966156,-6.5999999046
110533,-0.0877685547,-0.1778564453,0.9680175781,101.4404296875,18.3715820312,85.2661132812,53.1126213074,8.887966156,-6.5999999046
110914,-0.1887207031,0.2062988281,0.9287109375,-65.3686523438,-24.5361328125,-25.390625,53.112575531,8.887925148,-6.5
111531,0.1173095703,-0.0874023438,0.8669433594,92.2241210938,-22.2778320312,-71.1059570312,53.112575531,8.887925148,-6.5
111926,-0.1719970703,0.2531738281,0.7731933594,-86.0595703125,-28.1372070312,-135.3759765625,53.1125297546,8.8878917694,-5.5
112532,0.3002929688,-0.27734375,1.1643066406,38.2690429688,14.8315429688,41.6870117188,53.1125297546,8.8878917694,-5.5
112912,-0.1882324219,0.0773925781,0.8374023438,-83.4350585938,-35.400390625,-48.9501953125,53.112487793,8.8878555298,-4.6999998093
113532,0.1403808594,-0.1779785156,1.0242919922,13.916015625,12.0239257812,-67.9931640625,53.112487793,8.8878555298,-4.6999998093
113912,0.1265869141,0.0139160156,1.0266113281,-54.6264648438,-16.9677734375,-13.4887695312,53.1124572754,8.8878154755,-3.5
114534,-0.0183105469,0.0178222656,0.9931640625,35.0952148438,0.1220703125,-62.98828125,53.1124572754,8.8878154755,-3.5
114914,0.1672363281,0.1412353516,1.0858154297,-86.7309570312,2.3193359375,-69.9462890625,53.112411499,8.8877878189,-3.2000000477
115531,-0.0556640625,0.0023193359,0.8084716797,-17.333984375,-26.4282226562,-69.5190429688,53.112411499,8.8877878189,-3.2000000477
115911,-0.1622314453,0.3203125,0.6606445312,-89.111328125,-31.25,-9.8876953125,53.1123657227,8.8877706528,-2.9000000954
116532,-0.0950927734,-0.1685791016,0.8522949219,18.3715820312,-8.8500976562,-11.2915039062,53.1123657227,8.8877706528,-2.9000000954
116929,0.2200927734,0.1126708984,1.0769042969,10.1318359375,-10.1928710938,45.5932617188,53.1123199463,8.8877315521,-3.9000000954
117532,0.0114746094,-0.1184082031,1.1296386719,35.15625,5.7983398438,-77.880859375,53.1123199463,8.8877315521,-3.9000000954
117912,-0.2786865234,0.1826171875,0.6624755859,40.1611328125,-47.6684570312,-24.5971679688,53.1122779846,8.8877010345,-4.0999999046
118532,0.1878662109,-0.1606445312,0.9702148438,-76.416015625,-13.7329101562,-144.287109375,53.1122779846,8.8877010345,-4.0999999046
118927,0.0372314453,-0.0750732422,1.0798339844,-56.3354492188,-10.6201171875,42.7856445312,53.1122360229,8.8876571655,-4.1999998093
119533,0.1156005859,-0.0080566406,0.8500976562,-76.4770507812,-1.8310546875,-11.5966796875,53.1122360229,8.8876571655,-4.1999998093
119913,0.3687744141,0.1104736328,1.1335449219,16.6625976562,18.798828125,102.9052734375,53.112197876,8.8876085281,-4
120535,0.1005859375,0.0853271484,0.8393554688,-32.1655273438,-18.5546875,-108.154296875,53.112197876,8.8876085281,-4
120930,-0.0021972656,0.0773925781,1.0318603516,7.9345703125,12.5122070312,87.2192382812,53.1121559143,8.8875770569,-3.7999999523
121532,0.1068115234,-0.2407226562,1.0015869141,-77.2705078125,-13.5498046875,-24.0478515625,53.1121559143,8.8875770569,-3.7999999523
121912,-0.4086914062,-0.0206298828,0.6181640625,37.841796875,-40.4052734375,113.0981445312,53.1121139526,8.8875350952,-3.7000000477
122532,0.1412353516,-0.1467285156,1.0153808594,-48.1567382812,-15.0146484375,-55.2368164062,53.1121139526,8.8875350952,-3.7000000477
122912,-0.3840332031,0.1121826172,0.6851806641,12.5122070312,-23.2543945312,61.1572265625,53.112071991,8.887503624,-3.0999999046
123533,-0.07421875,0.0989990234,1.0577392578,-101.806640625,-24.7192382812,-31.8603515625,53.112071991,8.887503624,-3.0999999046
123913,0.2061767578,-0.1876220703,1.4556884766,72.0825195312,25.87890625,114.990234375,53.1120300293,8.8874645233,-2.7000000477
124537,0.0003662109,0.1352539062,1.0124511719,-93.8110351562,-6.4086914062,-56.3354492188,53.1120300293,8.8874645233,-2.7000000477
124917,0.2531738281,-0.1196289062,1.1336669922,66.650390625,-17.4560546875,91.9189453125,53.1119842529,8.8874254227,-2.5999999046
125533,0.33984375,-0.1912841797,1.3674316406,-96.1303710938,5.7373046875,-70.4956054688,53.1119842529,8.8874254227,-2.5999999046
125928,0.1412353516,-0.0632324219,0.8142089844,90.2709960938,-23.7426757812,115.6616210938,53.1119422913,8.8873939514,-2.5999999046
126532,0.0114746094,-0.0051269531,0.9713134766,-74.21875,-1.8310546875,-129.39453125,53.1119422913,8.8873939514,-2.5999999046
126912,0.1658935547,-0.1870117188,0.9916992188,10.8032226562,-2.9296875,74.0356445312,53.1119003296,8.8873624802,-1.8999999762
127532,0.1135253906,-0.0062255859,0.9595947266,-80.4443359375,12.20703125,-70.80078125,53.1119003296,8.8873624802,-1.8999999762
127926,-0.0650634766,0.0621337891,0.9509277344,37.9028320312,-10.986328125,64.5751953125,53.1118583679,8.8873329163,-1.7000000477
128532,0.0561523438,-0.0349121094,1.1737060547,-100.4028320312,-0.3662109375,-64.0258789062,53.1118583679,8.8873329163,-1.7000000477
128913,0.9069824219,-0.0762939453,1.7025146484,35.0341796875,59.7534179688,101.5625,53.1118202209,8.8873062134,-1.3999999762
129532,0.0001220703,-0.0322265625,1.0911865234,-85.205078125,7.32421875,-36.8041992188,53.1118202209,8.8873062134,-1.3999999762
129912,-0.0065917969,0.0520019531,0.7631835938,75.6225585938,-21.7895507812,101.9287109375,53.111782074,8.8872690201,-0.8000000119
130532,-0.09375,0.2523193359,0.7895507812,-67.6879882812,-21.240234375,-17.7001953125,53.111782074,8.8872690201,-0.8000000119
130928,0.1655273438,0.0098876953,1.4361572266,94.970703125,10.986328125,57.1899414062,53.1117401123,8.8872346878,-0.1000000015
131532,0.2006835938,0.078125,0.9595947266,-106.3842773438,-2.8686523438,-41.3208007812,53.1117401123,8.8872346878,-0.1000000015
131912,0.2587890625,0.0395507812,1.2687988281,46.9360351562,7.6293945312,128.41796875,53.1117019653,8.8872060776,0.1000000015
132532,0.1413574219,0.0435791016,1.1173095703,-52.490234375,4.39453125,-14.9536132812,53.1117019653,8.8872060776,0.1000000015
132913,0.4066162109,0.0946044922,1.0242919922,63.2934570312,17.822265625,82.8857421875,53.111656189,8.887169838,0.8999999762
133531,-0.0659179688,0.1079101562,0.8927001953,-51.9409179688,8.4838867188,-43.701171875,53.111656189,8.887169838,0.8999999762
133912,0.4206542969,0.0319824219,1.1075439453,74.4018554688,-2.9296875,59.4482421875,53.111618042,8.8871364594,1.3999999762
134532,0.0848388672,0.1154785156,1.0938720703,-79.1625976562,34.912109375,-124.3896484375,53.111618042,8.8871364594,1.3999999762
134927,1.6680908203,0.2463378906,2.0798339844,-76.171875,454.2846679688,17.822265625,53.1115760803,8.8870973587,1.6000000238
135532,0.9165039062,-0.1094970703,1.4865722656,24.1088867188,-10.3149414062,-24.0478515625,53.1115760803,8.8870973587,1.6000000238
135912,0.6982421875,0.3067626953,1.6010742188,8.6669921875,-8.4228515625,-30.8837890625,53.1115226746,8.887055397,2
136532,-0.19140625,-0.1927490234,0.1684570312,-53.1616210938,-45.2880859375,-146.6064453125,53.1115226746,8.887055397,2
136928,1.6677246094,-0.2067871094,2.9008789062,-110.83984375,201.8432617188,-1.2817382812,53.1114883423,8.8870162964,1.7000000477
137531,-0.0281982422,0.0694580078,0.9426269531,74.6459960938,-36.1938476562,-46.0205078125,53.1114883423,8.8870162964,1.7000000477
137912,0.0300292969,0.0681152344,0.9703369141,-79.7729492188,-39.0625,-100.9521484375,53.1114501953,8.8869819641,1.1000000238
138533,-0.2014160156,0.0220947266,0.6091308594,-2.685546875,-18.6767578125,-15.625,53.1114501953,8.8869819641,1.1000000238
138913,0.1281738281,0.2161865234,1.0587158203,-72.2045898438,-4.8828125,26.611328125,53.1114196777,8.8869361877,1.2000000477
139532,-0.0222167969,-0.0552978516,1.0570068359,67.138671875,-15.5029296875,-27.4047851562,53.1114196777,8.8869361877,1.2000000477
139912,0.1065673828,0.2077636719,0.8155517578,-33.69140625,-18.4326171875,-93.6279296875,53.1113853455,8.8868951797,0.5
140532,-0.0103759766,0.1466064453,0.6459960938,90.5151367188,6.1645507812,-80.8715820312,53.1113853455,8.8868951797,0.5
140912,0.2407226562,0.126953125,1.3872070312,-71.8383789062,26.7944335938,-162.4755859375,53.1113548279,8.8868570328,-0.400000006
141532,-0.1165771484,-0.1171875,0.8270263672,0.1220703125,-14.5263671875,-12.3901367188,53.1113548279,8.8868570328,-0.400000006
141912,-0.2567138672,0.2388916016,0.8021240234,-136.0473632812,-33.69140625,-31.8603515625,53.1113204956,8.8868169785,-0.5
142532,0.1252441406,-0.0936279297,1.0537109375,89.35546875,-8.7890625,71.4721679688,53.1113204956,8.8868169785,-0.5
142912,-0.0045166016,0.0472412109,0.5794677734,-29.541015625,-18.9819335938,-59.2041015625,53.1112823486,8.8867645264,-1.2000000477
143532,0.267578125,-0.1958007812,1.28515625,62.8662109375,21.6674804688,105.95703125,53.1112823486,8.8867645264,-1.2000000477
143926,0.0262451172,0.1181640625,0.9736328125,9.3383789062,-13.671875,-21.484375,53.1112480164,8.886715889,-1.3999999762
144533,0.1810302734,-0.2468261719,1.0061035156,87.7685546875,-12.20703125,63.9038085938,53.1112480164,8.886715889,-1.3999999762
144914,0.115234375,-0.3739013672,1.6717529297,-35.15625,69.5190429688,-97.5341796875,53.1112060547,8.8866729736,-1.6000000238
145532,0.1778564453,-0.0277099609,0.8388671875,48.8891601562,-7.8125,77.880859375,53.1112060547,8.8866729736,-1.6000000238
145927,-0.2642822266,0.0343017578,0.8444824219,-13.0004882812,-0.7934570312,-92.6513671875,53.1111679077,8.8866300583,-2.2999999523
146529,0.0828857422,0.0718994141,0.9302978516,-54.2602539062,6.4086914062,123.7182617188,53.1111679077,8.8866300583,-2.2999999523
146909,0.2916259766,-0.2637939453,1.01953125,78.4301757812,17.578125,114.6240234375,53.111125946,8.886590004,-2.2000000477
147532,-0.0406494141,0.0021972656,0.853515625,50.9643554688,-13.1225585938,36.9262695312,53.111125946,8.886590004,-2.2000000477
147913,0.1729736328,0.0241699219,0.8673095703,63.1103515625,-5.9814453125,-61.767578125,53.1110839844,8.886557579,-2.2999999523
148535,0.1983642578,0.0035400391,1.107421875,-14.0380859375,3.2348632812,-4.5166015625,53.1110839844,8.886557579,-2.2999999523
148915,0.2243652344,-0.0997314453,1.0925292969,48.9501953125,0.1831054688,-0.6713867188,53.1110458374,8.8865261078,-2.9000000954
149532,0.208984375,0.0345458984,0.9918212891,-16.7236328125,-3.2348632812,80.2612304688,53.1110458374,8.8865261078,-2.9000000954
149913,-0.0770263672,-0.1870117188,0.90234375,68.4814453125,-0.8544921875,7.9345703125,53.1110076904,8.8864946365,-2.7000000477
150536,0.0386962891,0.0196533203,1.0025634766,-45.7153320312,-15.3198242188,26.6723632812,53.1110076904,8.8864946365,-2.7000000477
150916,0.0975341797,-0.1657714844,1.0465087891,124.9389648438,0.5493164062,91.7358398438,53.1109695435,8.8864707947,-2.9000000954
151533,-0.0203857422,0.0697021484,0.9216308594,-83.6181640625,-13.1225585938,-100.2197265625,53.1109695435,8.8864707947,-2.9000000954
151914,0.1264648438,-0.2807617188,1.0238037109,21.5454101562,28.2592773438,91.4306640625,53.1109352112,8.8864383698,-2.9000000954
152534,0.0880126953,-0.0645751953,1.2014160156,-84.5336914062,-5.615234375,-56.4575195312,53.1109352112,8.8864383698,-2.9000000954
152928,0.2093505859,-0.1463623047,0.9854736328,62.255859375,9.1552734375,129.8828125,53.1108970642,8.8864059448,-3
153534,-0.1077880859,0.2596435547,0.7512207031,-57.5561523438,-44.0673828125,-104.4921875,53.1108970642,8.8864059448,-3
153914,0.3337402344,-0.2025146484,1.2108154297,17.2729492188,16.6625976562,74.3408203125,53.1108551025,8.8863658905,-2.5
154535,0.0727539062,0.126953125,0.84375,-66.5283203125,-33.9965820312,-84.6557617188,53.1108551025,8.8863658905,-2.5
154931,0.1022949219,-0.0593261719,1.1712646484,32.2875976562,11.5966796875,54.3212890625,53.1108169556,8.8863391876,-2.9000000954
155533,0.1118164062,0.0805664062,0.7122802734,-76.8432617188,-7.6904296875,-129.150390625,53.1108169556,8.8863391876,-2.9000000954
155913,0.1534423828,-0.0108642578,0.9555664062,-15.380859375,-26.1840820312,79.2236328125,53.1107788086,8.8863048553,-3.4000000954
156533,-0.0784912109,0.1605224609,0.7896728516,-47.6684570312,-2.1362304688,-64.2700195312,53.1107788086,8.8863048553,-3.4000000954
156913,0.1300048828,0.0134277344,0.8082275391,44.9829101562,-12.2680664062,35.5224609375,53.1107597351,8.8862628937,-3.5
157533,0.001953125,-0.0787353516,1.0316162109,-64.8193359375,-6.7749023438,-28.9306640625,53.1107597351,8.8862628937,-3.5
157914,-0.0755615234,0.0364990234,0.8544921875,-11.1694335938,-15.7470703125,35.9497070312,53.1107177734,8.886218071,-3.2999999523
158535,-0.0799560547,-0.0208740234,0.8940429688,-6.1645507812,-23.681640625,-70.4345703125,53.1107177734,8.886218071,-3.2999999523
158915,0.16015625,0.0596923828,0.9138183594,-21.8505859375,-23.4375,12.6342773438,53.1106796265,8.8861846924,-2.9000000954
159533,-0.1319580078,-0.1131591797,0.6954345703,16.7236328125,-23.0712890625,-40.9545898438,53.1106796265,8.8861846924,-2.9000000954
159928,0.2445068359,0.0469970703,1.2619628906,-52.1240234375,-53.4057617188,-51.513671875,53.1106338501,8.8861560822,-3
160534,0.0747070312,-0.2686767578,1.0244140625,19.2260742188,0.732421875,-30.1513671875,53.1106338501,8.8861560822,-3
160914,-0.1610107422,0.0797119141,0.8010253906,-55.1147460938,-27.7709960938,13.6108398438,53.1105918884,8.8861093521,-3.2000000477
161534,-0.0131835938,-0.1723632812,0.9051513672,40.6494140625,-19.4091796875,-15.13671875,53.1105918884,8.8861093521,-3.2000000477
161973,-0.0012207031,0.2757568359,0.8198242188,-72.4487304688,-34.3017578125,-36.9262695312,53.1105461121,8.8860826492,-3.4000000954
162534,-0.0966796875,-0.0158691406,0.8548583984,64.697265625,-34.3017578125,-10.986328125,53.1105461121,8.8860826492,-3.4000000954
162914,-0.4013671875,0.0897216797,0.7869873047,-60.6689453125,-22.94921875,-85.8764648438,53.1105079651,8.8860454559,-3.7999999523
163533,-0.0645751953,-0.0067138672,0.8353271484,93.994140625,-9.4604492188,6.4086914062,53.1105079651,8.8860454559,-3.7999999523
163914,0.0310058594,-0.0678710938,0.9349365234,-40.6494140625,-4.8828125,-109.130859375,53.1104660034,8.8860139847,-4.4000000954
164532,-0.1137695312,0.0615234375,0.9693603516,44.921875,-0.1220703125,48.583984375,53.1104660034,8.8860139847,-4.4000000954
164913,0.2105712891,0.0526123047,1.0540771484,-35.0341796875,10.7421875,-82.5805664062,53.1104316711,8.8859825134,-4.5999999046
165532,-0.1051025391,-0.0284423828,0.7648925781,27.83203125,6.8969726562,87.890625,53.1104316711,8.8859825134,-4.5999999046
165913,0.0482177734,-0.0034179688,1.0234375,50.1708984375,-6.0424804688,-20.6909179688,53.1103935242,8.8859472275,-4.4000000954
166535,0.1756591797,-0.0759277344,1.1892089844,18.7377929688,18.7377929688,-41.6259765625,53.1103935242,8.8859472275,-4.4000000954
166916,-0.0921630859,-0.0413818359,1.0234375,-18.8598632812,-14.7705078125,-79.1625976562,53.1103553772,8.8859128952,-4.3000001907
167534,0.2036132812,0.0589599609,0.9083251953,-20.6298828125,-18.0053710938,39.2456054688,53.1103553772,8.8859128952,-4.3000001907
167915,-0.0771484375,-0.0914306641,1.2204589844,64.8803710938,1.46484375,66.2231445312,53.1103286743,8.8858709335,-4.1999998093
168536,-0.1685791016,-0.0417480469,0.9246826172,-2.0141601562,-5.6762695312,-92.28515625,53.1103286743,8.8858709335,-4.1999998093
168931,0.01171875,-0.041015625,0.8980712891,-36.3159179688,-11.71875,-74.3408203125,53.1103019714,8.8858356476,-4.1999998093
169536,0.1171875,-0.0335693359,0.9912109375,-21.1181640625,-7.5073242188,47.7905273438,53.1103019714,8.8858356476,-4.1999998093
169917,-0.0405273438,-0.0804443359,0.9404296875,5.126953125,-17.822265625,62.8662109375,53.1102752686,8.8857908249,-4.6999998093
170534,0.1037597656,0.029296875,0.9300537109,31.25,-27.7099609375,-55.9692382812,53.1102752686,8.8857908249,-4.6999998093
170929,0.1165771484,0.0529785156,0.923828125,-28.8696289062,-29.1137695312,-95.5200195312,53.1102485657,8.8857517242,-5.1999998093
171532,-0.0028076172,-0.1529541016,0.8483886719,105.95703125,-4.0283203125,-32.2875976562,53.1102485657,8.8857517242,-5.1999998093
171913,0.2723388672,-0.0555419922,1.0688476562,-15.0146484375,34.7290039062,-267.5170898438,53.1102180481,8.8857107162,-6.1999998093
172531,0.0152587891,-0.2348632812,0.9744873047,144.53125,47.6684570312,-228.6987304688,53.1102180481,8.8857107162,-6.1999998093
172916,0.4832763672,-0.0745849609,1.4351806641,-49.0112304688,165.1000976562,-474.7924804688,53.1101913452,8.8856678009,-7.4000000954
173533,-0.1763916016,0.0338134766,0.7706298828,-54.3212890625,7.6293945312,-144.2260742188,53.1101913452,8.8856678009,-7.4000000954
173913,-0.251953125,0.2060546875,0.4201660156,-25.0244140625,-25.5126953125,-104.1870117188,53.1101875305,8.8856239319,-7.5
174537,-0.0439453125,-0.2321777344,0.9211425781,-27.2827148438,6.1645507812,-222.65625,53.1101875305,8.8856239319,-7.5
174918,0.1884765625,0.1268310547,0.9611816406,-90.4541015625,-15.13671875,-49.1943359375,53.1101951599,8.8855752945,-7.5
175535,0.0145263672,0.4874267578,0.8127441406,-65.4296875,-4.0893554688,-3.4790039062,53.1101951599,8.8855752945,-7.5
175931,0.3422851562,-0.0557861328,1.0201416016,35.5834960938,8.1176757812,115.1733398438,53.1102104187,8.8855304718,-7
176534,0.1030273438,0.0563964844,0.7901611328,77.7587890625,12.3901367188,93.0786132812,53.1102104187,8.8855304718,-7
176915,0.4645996094,-0.8576660156,1.9324951172,-13.3666992188,63.96484375,-27.7099609375,53.1102256775,8.8854799271,-6.4000000954
177535,0.2114257812,-0.0659179688,1.0064697266,72.75390625,-18.4326171875,132.7514648438,53.1102256775,8.8854799271,-6.4000000954
177929,0.1077880859,-0.2244873047,0.65625,-12.451171875,-19.5922851562,-34.7290039062,53.110244751,8.8854207993,-6.5
178536,0.3171386719,-0.1047363281,0.9925537109,56.396484375,7.2631835938,105.224609375,53.110244751,8.8854207993,-6.5
178917,0.2203369141,-0.201171875,1.4349365234,72.5708007812,-10.009765625,-28.2592773438,53.1102638245,8.8853569031,-6.4000000954
179538,-0.3850097656,0.0266113281,0.9765625,-97.4731445312,6.1645507812,-8.8500976562,53.1102638245,8.8853569031,-6.4000000954
179933,0.6401367188,-0.3576660156,0.9211425781,91.3696289062,60.8520507812,72.6318359375,53.1102828979,8.8852958679,-6.0999999046
180536,0.0773925781,0.134765625,1.1380615234,-101.9897460938,-20.3857421875,-116.943359375,53.1102828979,8.8852958679,-6.0999999046
180916,0.0196533203,0.0490722656,1.0209960938,30.2734375,-0.732421875,83.6181640625,53.1102981567,8.8852519989,-5.5999999046
181533,0.3767089844,0.0323486328,1.275390625,-66.40625,-2.2583007812,-37.353515625,53.1102981567,8.8852519989,-5.5999999046
181914,-0.0241699219,0.1107177734,0.8671875,26.6723632812,27.587890625,96.3134765625,53.1103172302,8.8851995468,-5.0999999046
182534,0.0634765625,-0.1853027344,0.9300537109,-61.8896484375,-13.3056640625,-70.3735351562,53.1103172302,8.8851995468,-5.0999999046
182914,0.0054931641,0.1234130859,0.8343505859,-7.5073242188,-28.564453125,33.203125,53.1103363037,8.8851509094,-4.5999999046
183535,0.0173339844,0.2332763672,0.9215087891,-70.1293945312,-18.7377929688,-64.1479492188,53.1103363037,8.8851509094,-4.5999999046
