"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.469076392E3,5.309877105E1,8.825939561E0,3.227125013E0,4.761149430E0,2.078285082E2,4.929761665E0,4.929761665E0
1.470076378E3,5.309873061E1,8.825908538E0,5.220638263E0,4.010431153E0,2.035316376E2,4.915843196E0,4.915843196E0
1.471076363E3,5.309868894E1,8.825875880E0,3.474776292E0,3.731858361E0,2.025071890E2,4.912315527E0,4.912315527E0
1.472076349E3,5.309864812E1,8.825832509E0,4.064236458E0,3.858477892E0,2.064728140E2,4.911389148E0,4.911389148E0
1.473076333E3,5.309861248E1,8.825809600E0,2.135643610E0,3.629540918E0,1.997706158E2,4.920369698E0,4.920369698E0
1.474076320E3,5.309856203E1,8.825762879E0,2.104444766E0,4.243263663E0,2.010167288E2,4.926068545E0,4.926068545E0
1.475076305E3,5.309850821E1,8.825717180E0,2.355155404E0,4.856105328E0,2.020241930E2,4.936629272E0,4.936629272E0
1.476076290E3,5.309846319E1,8.825664617E0,2.397283677E0,5.125525851E0,2.076778796E2,4.945374079E0,4.945374079E0
1.477076276E3,5.309842006E1,8.825624949E0,2.420772242E0,5.168675899E0,2.079288395E2,4.955061176E0,4.955061176E0
1.478076261E3,5.309837792E1,8.825580992E0,1.740379881E0,5.213124150E0,2.092418929E2,4.966066228E0,4.966066228E0
1.479076246E3,5.309834729E1,8.825546897E0,2.574861692E-1,4.019367541E0,2.082240680E2,4.940321744E0,4.940321744E0
1.480076231E3,5.309829454E1,8.825506111E0,1.496509089E0,4.188115006E0,2.016904454E2,4.947695076E0,4.947695076E0
1.481076217E3,5.309824869E1,8.825469656E0,2.013692552E0,4.372850711E0,2.007616288E2,4.953009359E0,4.953009359E0
1.482076202E3,5.309819279E1,8.825417367E0,3.889714759E0,4.742292772E0,2.029930501E2,4.939359587E0,4.939359587E0
1.483076187E3,5.309814340E1,8.825387548E0,3.010234856E0,4.656060243E0,1.989449463E2,4.929174375E0,4.929174375E0
1.484076173E3,5.309810499E1,8.825339620E0,3.769307328E0,4.425671889E0,2.071191058E2,4.926179561E0,4.926179561E0
1.485076158E3,5.309805769E1,8.825307348E0,3.970600204E0,4.483710628E0,2.010302560E2,4.913941571E0,4.913941571E0
1.486076144E3,5.309803330E1,8.825284922E0,1.968474706E0,3.541623893E0,1.995623085E2,4.922250894E0,4.922250894E0
1.487076129E3,5.309799375E1,8.825258119E0,2.264793083E0,3.461230749E0,1.959850646E2,4.915723462E0,4.915723462E0
1.488076114E3,5.309795255E1,8.825224463E0,2.319865064E0,3.599103275E0,1.987038482E2,4.928592860E0,4.928592860E0
1.489076099E3,5.309790559E1,8.825173529E0,1.238468933E0,3.918433015E0,2.069282059E2,4.909526490E0,4.909526490E0
1.490076085E3,5.309787301E1,8.825144588E0,2.701837229E0,3.522394610E0,2.053155883E2,4.902468486E0,4.902468486E0
1.491076070E3,5.309783616E1,8.825133160E0,1.721649848E0,3.472544562E0,1.932971033E2,4.920439650E0,4.920439650E0
1.492076055E3,5.309779559E1,8.825087040E0,1.817370688E0,4.011284903E0,2.013095626E2,4.940147095E0,4.940147095E0
1.493076041E3,5.309775156E1,8.825037924E0,2.151887293E0,4.414013168E0,2.046288926E2,4.957511503E0,4.957511503E0
1.494076026E3,5.309770294E1,8.824965686E0,1.023388777E0,4.791181381E0,2.112613403E2,4.941218678E0,4.941218678E0
1.495076012E3,5.309766099E1,8.824908603E0,5.338581167E-1,4.743496135E0,2.127436600E2,4.934586006E0,4.934586006E0
1.496075997E3,5.309762868E1,8.824866089E0,1.039664651E0,4.054660640E0,2.126191118E2,4.930542452E0,4.930542452E0
1.497075982E3,5.309757915E1,8.824824115E0,1.543601467E0,4.379903461E0,2.055352223E2,4.917582457E0,4.917582457E0
1.498075967E3,5.309753965E1,8.824772128E0,2.147378880E0,4.247942291E0,2.089675823E2,4.908555924E0,4.908555924E0
1.499075953E3,5.309749558E1,8.824719280E0,4.191659948E0,4.638415547E0,2.113608829E2,4.907865571E0,4.907865571E0
1.500075938E3,5.309743900E1,8.824659296E0,4.503861032E0,5.480561935E0,2.120467728E2,4.901817874E0,4.901817874E0
1.501075923E3,5.309739610E1,8.824607119E0,2.320846559E0,5.326677524E0,2.125875511E2,4.898300169E0,4.898300169E0
1.502075908E3,5.309735511E1,8.824565078E0,2.627848871E0,5.018994907E0,2.116813887E2,4.892413547E0,4.892413547E0
1.503075894E3,5.309730951E1,8.824529835E0,1.979208971E0,4.876455822E0,2.070730772E2,4.894875048E0,4.894875048E0
1.504075879E3,5.309726599E1,8.824485483E0,2.096616155E0,4.780236552E0,2.064528062E2,4.899297326E0,4.899297326E0
1.505075865E3,5.309721815E1,8.824451296E0,1.676792849E0,4.844400432E0,2.005594615E2,4.915883875E0,4.915883875E0
1.506075850E3,5.309718711E1,8.824430971E0,1.845963174E0,4.058100735E0,1.978316641E2,4.927303020E0,4.927303020E0
1.507075835E3,5.309715662E1,8.824383609E0,1.835511615E0,3.498397978E0,2.057607152E2,4.908244346E0,4.908244346E0
1.508075821E3,5.309710934E1,8.824317533E0,1.332879366E0,4.080486308E0,2.121037971E2,4.899919650E0,4.899919650E0
1.509075806E3,5.309706541E1,8.824276957E0,2.679206844E0,4.239898017E0,2.084135806E2,4.904114339E0,4.904114339E0
1.510075792E3,5.309702722E1,8.824239174E0,3.131151516E0,4.012325151E0,2.064181447E2,4.901953276E0,4.901953276E0
1.511075777E3,5.309698830E1,8.824184423E0,3.475402613E0,4.337536315E0,2.111460684E2,4.903984474E0,4.903984474E0
1.512075762E3,5.309694605E1,8.824148414E0,4.688000317E0,4.594203160E0,2.078515487E2,4.907422358E0,4.907422358E0
1.513075747E3,5.309690460E1,8.824104182E0,3.335489149E0,4.785633065E0,2.079728989E2,4.917319037E0,4.917319037E0
1.514075733E3,5.309686210E1,8.824047158E0,2.415354564E0,5.121253060E0,2.131341388E2,4.935216206E0,4.935216206E0
1.515075718E3,5.309682534E1,8.823998723E0,8.948704582E-1,4.868710623E0,2.154443207E2,4.953404311E0,4.953404311E0
1.516075704E3,5.309678827E1,8.823959240E0,2.559432901E0,4.258325276E0,2.132418750E2,4.957062196E0,4.957062196E0
1.517075689E3,5.309674696E1,8.823919390E0,1.305386713E0,4.190223491E0,2.107863000E2,4.950725731E0,4.950725731E0
1.518076964E3,5.309669107E1,8.823869115E0,4.398379046E-1,4.703626429E0,2.083176432E2,4.925915109E0,4.925915109E0
1.519077322E3,5.309664681E1,8.823829221E0,4.383841148E-1,4.648741467E0,2.048718079E2,4.916528548E0,4.916528548E0
1.520077307E3,5.309659757E1,8.823788398E0,6.946960231E-1,4.990103675E0,2.026498403E2,4.907509494E0,4.907509494E0
1.521077326E3,5.309654983E1,8.823745208E0,3.182260431E0,5.118976070E0,2.028137426E2,4.911656256E0,4.911656256E0
1.522077191E3,5.309650290E1,8.823689225E0,5.418754579E0,5.247230283E0,2.093861114E2,4.893701387E0,4.893701387E0
1.523077176E3,5.309646053E1,8.823627585E0,6.042427456E0,5.047279869E0,2.140506952E2,4.874945682E0,4.874945682E0
1.524077086E3,5.309641403E1,8.823577238E0,2.865710263E0,5.143201353E0,2.128509426E2,4.880570357E0,4.880570357E0
1.525077596E3,5.309637643E1,8.823553814E0,1.998380765E0,4.368910871E0,2.044578218E2,4.888099370E0,4.888099370E0
1.526077581E3,5.309633776E1,8.823502553E0,2.379224400E0,4.105909378E0,2.082081571E2,4.892928105E0,4.892928105E0
1.527077495E3,5.309630102E1,8.823445649E0,1.747336021E0,4.064017011E0,2.140576206E2,4.873956493E0,4.873956493E0
1.528077000E3,5.309625328E1,8.823381287E0,9.003230259E-1,4.457659865E0,2.147941643E2,4.860415816E0,4.860415816E0
1.529076985E3,5.309621665E1,8.823331919E0,-1.986680664E-1,4.235612331E0,2.160169550E2,4.853543265E0,4.853543265E0
1.530076941E3,5.309617257E1,8.823293948E0,-8.051342089E-1,4.255737376E0,2.113359599E2,4.851549135E0,4.851549135E0
1.531076976E3,5.309612727E1,8.823273630E0,2.953207620E0,4.248982072E0,2.017800476E2,4.862014186E0,4.862014186E0
1.532076961E3,5.309610156E1,8.823235005E0,2.672530556E0,3.631893147E0,2.090754432E2,4.861523267E0,4.861523267E0
1.533076946E3,5.309605787E1,8.823178989E0,2.048709030E0,4.277087705E0,2.139804463E2,4.851774976E0,4.851774976E0
1.534076932E3,5.309601183E1,8.823109828E0,1.920785566E0,4.887586249E0,2.193235638E2,4.839062117E0,4.839062117E0
1.535076918E3,5.309596749E1,8.823065964E0,-1.068878267E-2,4.549795140E0,2.156867860E2,4.832308657E0,4.832308657E0
1.536076903E3,5.309592573E1,8.823028489E0,1.047907664E0,4.253620503E0,2.092045845E2,4.855501774E0,4.855501774E0
1.537076888E3,5.309589183E1,8.822976884E0,1.144319766E0,4.290977945E0,2.146862140E2,4.844487448E0,4.844487448E0
1.538076873E3,5.309585913E1,8.822932111E0,1.209770554E0,4.170449206E0,2.168308202E2,4.855602174E0,4.855602174E0
1.539076859E3,5.309582232E1,8.822884733E0,1.568288980E0,4.385111087E0,2.157982023E2,4.860052365E0,4.860052365E0
1.540076844E3,5.309577406E1,8.822845098E0,2.487525916E0,4.598183617E0,2.085703986E2,4.848633989E0,4.848633989E0
1.541076829E3,5.309573752E1,8.822802013E0,2.196810957E0,4.425572577E0,2.110232012E2,4.844473494E0,4.844473494E0
1.542076815E3,5.309569620E1,8.822769147E0,9.737722538E-1,4.375707185E0,2.093818972E2,4.843357787E0,4.843357787E0
1.543076800E3,5.309566163E1,8.822736525E0,1.271100121E0,3.772906369E0,2.070813793E2,4.839261578E0,4.839261578E0
1.544076786E3,5.309562184E1,8.822701109E0,5.596469659E-1,3.731585414E0,2.042631808E2,4.844326381E0,4.844326381E0
1.545076771E3,5.309558265E1,8.822640921E0,1.048180912E0,4.247357953E0,2.124232921E2,4.843861058E0,4.843861058E0
1.546076757E3,5.309554681E1,8.822602226E0,1.269071829E-2,4.311819880E0,2.127240387E2,4.839137541E0,4.839137541E0
1.547076742E3,5.309550950E1,8.822539207E0,9.798014024E-1,4.559923869E0,2.181331687E2,4.839286263E0,4.839286263E0
1.548076727E3,5.309547244E1,8.822491027E0,1.482587650E0,4.675470019E0,2.181118322E2,4.854250307E0,4.854250307E0
1.549076712E3,5.309543183E1,8.822432206E0,1.807486298E0,4.939952128E0,2.170698147E2,4.860877410E0,4.860877410E0
1.550076698E3,5.309539183E1,8.822373163E0,1.863947967E0,4.897778929E0,2.163031158E2,4.851905519E0,4.851905519E0
1.551076683E3,5.309535461E1,8.822333836E0,1.787049151E0,4.672460594E0,2.120564969E2,4.859746902E0,4.859746902E0
1.552076668E3,5.309530937E1,8.822287330E0,3.963475289E0,4.938993404E0,2.119803674E2,4.866879041E0,4.866879041E0
1.553076653E3,5.309527299E1,8.822240221E0,4.384503654E0,4.763337964E0,2.144016911E2,4.874084427E0,4.874084427E0
1.554076639E3,5.309523436E1,8.822198106E0,3.393828986E0,4.522013354E0,2.137358976E2,4.874881001E0,4.874881001E0
1.555076624E3,5.309519781E1,8.822169428E0,2.226217417E0,4.351180667E0,2.076717479E2,4.875272896E0,4.875272896E0
1.556076609E3,5.309515645E1,8.822114114E0,1.508617034E0,4.586423843E0,2.109801530E2,4.866934280E0,4.866934280E0
1.557076595E3,5.309512029E1,8.822070534E0,2.068901975E0,4.420369332E0,2.110952147E2,4.870843076E0,4.870843076E0
1.558076581E3,5.309509035E1,8.822020570E0,2.305575714E0,4.197724601E0,2.154965826E2,4.867327913E0,4.867327913E0
1.559076565E3,5.309504909E1,8.821976489E0,2.289451302E0,4.483881411E0,2.138907052E2,4.876429647E0,4.876429647E0
1.560076551E3,5.309501817E1,8.821939469E0,2.298698673E0,4.046602345E0,2.121004838E2,4.904306410E0,4.904306410E0
1.561076536E3,5.309499538E1,8.821893071E0,2.227679799E0,3.395171690E0,2.181448085E2,4.896851803E0,4.896851803E0
1.562076522E3,5.309497056E1,8.821851201E0,2.442772316E0,3.078306984E0,2.203196988E2,4.910229970E0,4.910229970E0
1.563076507E3,5.309492250E1,8.821784883E0,1.043927586E0,4.160837343E0,2.193936639E2,4.908514411E0,4.908514411E0
1.564076492E3,5.309487376E1,8.821727964E0,9.014137667E-1,4.788512507E0,2.160413834E2,4.917018471E0,4.917018471E0
1.565076478E3,5.309483528E1,8.821663431E0,9.893946629E-1,4.769031470E0,2.182501247E2,4.919862840E0,4.919862840E0
1.566076463E3,5.309479973E1,8.821595416E0,1.407392347E0,4.943460565E0,2.224359159E2,4.903643931E0,4.903643931E0
1.567076448E3,5.309475239E1,8.821548239E0,3.602761154E0,4.861824333E0,2.159454407E2,4.913251017E0,4.913251017E0
1.568076434E3,5.309470703E1,8.821508930E0,3.847860851E0,4.745505108E0,2.106804173E2,4.904993908E0,4.904993908E0
1.569076419E3,5.309466087E1,8.821476900E0,1.542038059E0,4.744367053E0,2.055083802E2,4.894698108E0,4.894698108E0
1.570076404E3,5.309461330E1,8.821408249E0,1.385054176E0,4.693686425E0,2.112233676E2,4.863975472E0,4.863975472E0
1.571076389E3,5.309457598E1,8.821346972E0,1.400727995E0,4.388814567E0,2.225074127E2,4.863812119E0,4.863812119E0
1.572076375E3,5.309454954E1,8.821308302E0,1.915079124E0,3.523747452E0,2.164215030E2,4.869381932E0,4.869381932E0
1.573076361E3,5.309451357E1,8.821274219E0,1.771805713E0,3.364749869E0,2.035052964E2,4.867346060E0,4.867346060E0
1.574076346E3,5.309446841E1,8.821224624E0,1.422761284E0,3.911175897E0,2.014045126E2,4.859829159E0,4.859829159E0
1.575076331E3,5.309443267E1,8.821138426E0,3.635389157E0,4.280063946E0,2.183200384E2,4.860460034E0,4.860460034E0
1.576076316E3,5.309439027E1,8.821063796E0,3.584565390E0,4.963316853E0,2.216386736E2,4.863852097E0,4.863852097E0
1.577076302E3,5.309435230E1,8.821001634E0,2.831461647E0,4.704405185E0,2.210774024E2,4.865618867E0,4.865618867E0
1.578076287E3,5.309431705E1,8.820958687E0,4.602510697E0,4.318455967E0,2.192032580E2,4.881929184E0,4.881929184E0
1.579076273E3,5.309428648E1,8.820909518E0,5.073980326E0,4.090679109E0,2.229476797E2,4.877617722E0,4.877617722E0
1.580076258E3,5.309425552E1,8.820832083E0,5.160711350E0,4.460192212E0,2.267872172E2,4.887885578E0,4.887885578E0
1.581076244E3,5.309422456E1,8.820774714E0,4.606187692E0,4.295900144E0,2.279281729E2,4.907753934E0,4.907753934E0
1.582076229E3,5.309418268E1,8.820732261E0,4.238349946E0,4.370472263E0,2.166038716E2,4.911892191E0,4.911892191E0
1.583076214E3,5.309414681E1,8.820687710E0,3.810823518E0,4.290374864E0,2.134369625E2,4.912005624E0,4.912005624E0
1.584076200E3,5.309410733E1,8.820633841E0,9.299445301E-1,4.362184855E0,2.125522177E2,4.918439580E0,4.918439580E0
1.585076184E3,5.309407262E1,8.820563485E0,2.524327052E0,4.617609284E0,2.191243848E2,4.922521294E0,4.922521294E0
1.586076170E3,5.309403464E1,8.820485953E0,5.360193430E0,4.979515566E0,2.244247071E2,4.925678321E0,4.925678321E0
1.587076156E3,5.309400443E1,8.820434479E0,5.080446053E0,4.294463202E0,2.239156569E2,4.936484393E0,4.936484393E0
1.588076140E3,5.309396126E1,8.820378008E0,2.785113019E0,4.417658241E0,2.188232796E2,4.952290356E0,4.952290356E0
1.589076125E3,5.309393797E1,8.820315689E0,2.630632770E0,3.945220279E0,2.242930585E2,4.952203480E0,4.952203480E0
1.590076112E3,5.309389700E1,8.820253189E0,1.907762076E0,4.281595773E0,2.191828420E2,4.956234386E0,4.956234386E0
1.591076097E3,5.309386460E1,8.820199648E0,2.653188524E0,4.214517504E0,2.183200927E2,4.980682242E0,4.980682242E0
1.592076082E3,5.309382402E1,8.820133230E0,8.876254344E-1,4.649745468E0,2.203269448E2,4.961467618E0,4.961467618E0
1.593076067E3,5.309378700E1,8.820065725E0,9.915993400E-1,4.811129170E0,2.215895309E2,4.968930442E0,4.968930442E0
1.594076052E3,5.309376312E1,8.820012133E0,2.484471365E0,4.414829587E0,2.261854404E2,4.967752495E0,4.967752495E0
1.595076038E3,5.309372777E1,8.819952424E0,4.540351905E0,4.511865762E0,2.230439424E2,4.958962678E0,4.958962678E0
1.596076023E3,5.309370318E1,8.819884984E0,5.504800677E0,4.284679349E0,2.296886187E2,4.955934769E0,4.955934769E0
1.597076009E3,5.309366587E1,8.819823980E0,5.434839345E0,4.198288065E0,2.283934326E2,4.949151672E0,4.949151672E0
1.598075994E3,5.309363052E1,8.819756361E0,6.028122829E0,4.331168624E0,2.287426233E2,4.951018681E0,4.951018681E0
1.599075979E3,5.309360188E1,8.819707153E0,5.493378453E0,3.572026995E0,2.279993149E2,4.946402218E0,4.946402218E0
1.600075965E3,5.309356907E1,8.819664822E0,4.486906979E0,3.202354856E0,2.204083484E2,4.935752165E0,4.935752165E0
1.601075950E3,5.309353599E1,8.819611932E0,6.284106004E0,3.036320293E0,2.217082539E2,4.937090883E0,4.937090883E0
1.602075935E3,5.309349511E1,8.819577477E0,6.285474402E0,3.158449361E0,2.082057829E2,4.944347758E0,4.944347758E0
1.603075920E3,5.309345891E1,8.819510583E0,6.249198730E0,3.899731910E0,2.180235544E2,4.975614971E0,4.975614971E0
1.604075906E3,5.309340992E1,8.819452139E0,4.370612711E0,4.776845510E0,2.170763417E2,4.982871111E0,4.982871111E0
1.605075891E3,5.309337746E1,8.819391759E0,4.288560422E0,4.733037220E0,2.192809443E2,5.008461114E0,5.008461114E0
1.606075877E3,5.309335449E1,8.819336892E0,3.251811548E0,4.050730828E0,2.228071020E2,5.005318666E0,5.005318666E0
1.607075862E3,5.309331941E1,8.819280221E0,2.674588174E0,3.910386810E0,2.178595024E2,4.976491595E0,4.976491595E0
1.608075848E3,5.309328134E1,8.819246294E0,1.586858487E0,3.694173979E0,2.071318208E2,4.977616008E0,4.977616008E0
1.609075833E3,5.309325316E1,8.819179730E0,4.968406533E0,3.547273148E0,2.201781970E2,4.966727410E0,4.966727410E0
1.610075818E3,5.309322124E1,8.819109042E0,5.398636532E0,3.684599781E0,2.272994590E2,4.954348976E0,4.954348976E0
1.611075804E3,5.309318384E1,8.819036308E0,3.389455797E0,4.095511374E0,2.281087383E2,4.960314570E0,4.960314570E0
1.612075789E3,5.309316322E1,8.818985634E0,1.969908291E0,3.225991148E0,2.349174138E2,4.957411677E0,4.957411677E0
1.613075774E3,5.309313561E1,8.818933662E0,2.188929141E0,2.759974243E0,2.333877383E2,4.956914189E0,4.956914189E0
1.614075760E3,5.309310337E1,8.818877874E0,3.402299022E0,2.981500398E0,2.258603593E2,4.955488806E0,4.955488806E0
1.615075745E3,5.309305951E1,8.818815981E0,2.409638966E0,3.466096978E0,2.177430693E2,4.962670180E0,4.962670180E0
1.616075730E3,5.309302550E1,8.818734867E0,2.377649995E0,3.997896052E0,2.245230569E2,4.956284667E0,4.956284667E0
1.617075716E3,5.309298252E1,8.818652123E0,1.604326880E0,4.453568891E0,2.243935055E2,4.950194974E0,4.950194974E0
1.618075701E3,5.309295248E1,8.818590771E0,1.774576626E0,3.838164572E0,2.251060184E2,4.952779626E0,4.952779626E0
1.619075686E3,5.309292253E1,8.818524651E0,2.968994447E0,4.069698618E0,2.280179673E2,4.965317090E0,4.965317090E0
1.620075672E3,5.309289540E1,8.818475662E0,3.767346221E0,3.513801191E0,2.274291657E2,4.964128482E0,4.964128482E0
1.621075657E3,5.309287106E1,8.818415939E0,4.209431268E0,3.272502540E0,2.316920393E2,4.954769238E0,4.954769238E0
1.622075642E3,5.309283196E1,8.818356335E0,2.012746554E0,3.661422050E0,2.219039695E2,4.940967461E0,4.940967461E0
1.623075627E3,5.309278817E1,8.818278178E0,1.787401613E0,4.220544711E0,2.235186442E2,4.930054501E0,4.930054501E0
1.624075613E3,5.309274899E1,8.818215665E0,2.601565432E0,4.261213254E0,2.204779638E2,4.946172867E0,4.946172867E0
1.625075599E3,5.309271648E1,8.818169150E0,3.024947632E0,3.964295412E0,2.159237773E2,4.966567270E0,4.966567270E0
1.626075584E3,5.309268643E1,8.818116786E0,3.119493399E0,3.577671328E0,2.191746023E2,4.976641148E0,4.976641148E0
1.627075569E3,5.309265089E1,8.818060226E0,2.140838743E0,3.736958220E0,2.211668812E2,5.007456145E0,5.007456145E0
1.628075554E3,5.309261323E1,8.817990317E0,2.221052557E0,4.260026497E0,2.230597727E2,5.008794826E0,5.008794826E0
1.629075540E3,5.309258453E1,8.817928368E0,1.510651156E0,4.219005985E0,2.240907536E2,5.025655751E0,5.025655751E0
1.630075525E3,5.309255585E1,8.817878350E0,2.152503286E0,4.105757477E0,2.236919110E2,5.063973145E0,5.063973145E0
1.631075511E3,5.309253215E1,8.817823548E0,3.802140231E0,3.936037726E0,2.276981710E2,5.064044551E0,5.064044551E0
1.632075496E3,5.309250197E1,8.817757142E0,4.366686707E0,4.098847881E0,2.283844665E2,5.046700624E0,5.046700624E0
1.633075482E3,5.309246267E1,8.817698186E0,1.584181154E0,3.689724777E0,2.210070838E2,5.013284156E0,5.013284156E0
1.634075466E3,5.309243109E1,8.817623211E0,3.144394078E0,3.798997277E0,2.227154806E2,5.003117498E0,5.003117498E0
1.635075452E3,5.309239843E1,8.817561812E0,3.764660119E0,3.519385006E0,2.214885276E2,5.004012089E0,5.004012089E0
1.636075437E3,5.309236141E1,8.817498148E0,5.075695300E0,3.810752984E0,2.225954675E2,4.991530637E0,4.991530637E0
1.637075422E3,5.309231669E1,8.817433173E0,4.765823864E0,4.153518875E0,2.174035949E2,4.980796363E0,4.980796363E0
1.638075408E3,5.309228125E1,8.817349107E0,3.729000385E0,4.074845597E0,2.256361884E2,4.980868916E0,4.980868916E0
1.639075394E3,5.309225505E1,8.817297483E0,2.740560161E0,3.583926269E0,2.255776564E2,4.979063784E0,4.979063784E0
1.640075379E3,5.309222555E1,8.817227948E0,2.414240975E0,3.609190443E0,2.301614793E2,4.969575885E0,4.969575885E0
1.641075364E3,5.309218234E1,8.817139341E0,2.813299015E0,4.651836331E0,2.281915446E2,4.957495397E0,4.957495397E0
1.642075350E3,5.309215145E1,8.817072073E0,3.925814691E0,4.743911120E0,2.265248780E2,4.947077788E0,4.947077788E0
1.643075335E3,5.309212945E1,8.817028266E0,3.983023671E0,3.781565897E0,2.274730133E2,4.935697304E0,4.935697304E0
1.644077183E3,5.309209332E1,8.816982362E0,3.667608004E0,3.532104554E0,2.202699577E2,4.925413012E0,4.925413012E0
1.645077898E3,5.309206249E1,8.816907823E0,2.096035460E0,3.707686537E0,2.290891891E2,4.918831554E0,4.918831554E0
1.646077882E3,5.309202815E1,8.816837389E0,1.826512902E0,4.127539133E0,2.316675618E2,4.914356130E0,4.914356130E0
1.647078022E3,5.309199062E1,8.816758377E0,3.422526876E0,4.631990545E0,2.314255024E2,4.915338937E0,4.915338937E0
1.648077941E3,5.309195841E1,8.816702263E0,4.146407408E0,4.562278872E0,2.289541720E2,4.920965930E0,4.920965930E0
1.649077927E3,5.309192238E1,8.816645450E0,4.326429509E0,4.613331697E0,2.245396164E2,4.919553375E0,4.919553375E0
1.650077463E3,5.309189326E1,8.816588957E0,5.581128466E0,4.208920111E0,2.266300997E2,4.928268750E0,4.928268750E0
1.651077820E3,5.309187196E1,8.816533618E0,4.928404103E0,3.635424960E0,2.320696955E2,4.939916413E0,4.939916413E0
1.652077805E3,5.309184188E1,8.816476274E0,3.789356318E0,3.515591938E0,2.291689795E2,4.948849081E0,4.948849081E0
1.653077999E3,5.309181093E1,8.816422661E0,2.431815338E0,3.555127923E0,2.246823307E2,4.951066061E0,4.951066061E0
